score	group
39.624429952302656	treatment
40.59887677345893	treatment
36.139793294384006	treatment
32.8910861273533	treatment
43.60153167904258	treatment
39.73473064808524	treatment
51.42924669202973	treatment
30.616241048855287	treatment
36.015477392926236	treatment
53.96864327944179	treatment
45.45483583549663	treatment
38.23146137755123	treatment
25.730592586844878	treatment
36.08263775964525	treatment
58.22357427439911	treatment
48.48693397585458	treatment
23.003868737677085	treatment
56.348130216849526	treatment
36.01044872338606	treatment
51.87554160684792	treatment
36.68454932006896	treatment
52.45202597442248	treatment
38.61626205702236	treatment
30.093857061563845	treatment
56.818529694129765	treatment
36.69922582475412	treatment
25.703265642321476	treatment
46.139360008837095	treatment
24.189701271524385	treatment
50.55607172729983	treatment
47.19756078047612	treatment
21.70122945087964	treatment
34.01269835139986	treatment
41.138458453775925	treatment
58.52935372019641	treatment
39.21252749164197	treatment
46.69384650536197	treatment
20.1419484119533	treatment
31.01905448186616	treatment
38.881906014740345	treatment
29.873957595982006	treatment
49.566120285766466	treatment
42.426343542016085	treatment
30.03447957853013	treatment
36.398483731380786	treatment
34.5122441509617	treatment
59.173837125412945	treatment
40.13545660340901	treatment
28.33430874604641	treatment
27.05365547422041	treatment
54.025605386967285	treatment
39.97412600876123	treatment
50.77437812049875	treatment
28.722330443043315	treatment
26.12371121983537	treatment
56.26529359627687	treatment
46.020185561399984	treatment
61.84547545733484	treatment
39.401305151603665	treatment
48.83522482613462	treatment
41.495498146782296	treatment
43.38757287766538	treatment
40.4651492222897	treatment
34.05567983349814	treatment
52.66455442945469	treatment
41.69506419932357	treatment
51.45147926344843	treatment
35.15024463854905	treatment
34.12095121801649	treatment
57.15919716616758	treatment
54.58175893330922	treatment
40.59628263999594	treatment
57.77590881134763	treatment
31.7639419182852	treatment
35.32012497685996	treatment
18.545826963583426	treatment
30.453088217662852	treatment
36.72513926258142	treatment
43.49081365549288	treatment
38.160699373222926	treatment
44.68114124045438	treatment
43.67541257543815	treatment
50.203878082090576	treatment
44.713155035501934	treatment
42.57305481254852	treatment
37.38872816546151	treatment
34.147635869724695	treatment
60.76483961356057	treatment
68.02822756120877	treatment
21.346853102144728	treatment
46.590762398583685	treatment
44.48298404100976	treatment
55.58591067297523	treatment
33.34794642125055	treatment
30.471321038911796	treatment
38.34692494040479	treatment
40.91105946873407	treatment
51.92867008517136	treatment
44.599102359204906	treatment
32.744412884840045	treatment
29.649199827673606	treatment
35.98006862006939	treatment
45.62389673297022	treatment
30.48452851888365	treatment
43.124653154924225	treatment
57.09380677343751	treatment
58.65026569597872	treatment
41.11883341045321	treatment
38.70640513801742	treatment
34.00884339997428	treatment
42.974010223743264	treatment
31.22222594558978	treatment
33.59272966591558	treatment
41.890834138906875	treatment
34.04898322599944	treatment
27.569526414723846	treatment
34.15677282027113	treatment
45.62936693242045	treatment
38.759808834946895	treatment
35.23849426887204	treatment
29.357369989803264	treatment
41.18853056049401	treatment
36.81102887799475	treatment
56.13939617497882	treatment
43.616291561662	treatment
41.70055378900061	treatment
30.446815448408554	treatment
25.79240513947304	treatment
55.25421405632575	treatment
37.92155463870616	treatment
24.256391592394685	treatment
44.67745533535626	treatment
26.744993401951213	treatment
51.985976184238524	treatment
44.16278765032711	treatment
48.57136588219763	treatment
32.722388022972325	treatment
26.964143919346686	treatment
43.65843568254902	treatment
35.531070832008545	treatment
53.531407993537016	treatment
29.628649906652434	treatment
49.170081511567	treatment
27.070116709078896	treatment
29.18796736508963	treatment
40.01436269532948	treatment
49.19007885182587	treatment
43.88765961978311	treatment
28.408717520021877	treatment
52.96408816456343	treatment
37.707822240188236	treatment
54.91125375806156	treatment
55.88677973618558	treatment
45.388893769250586	treatment
49.65212139544722	treatment
56.02593494881521	treatment
60.23914417144033	treatment
39.41818842528145	treatment
36.23960476951635	treatment
38.24309373738673	treatment
44.521358988414455	treatment
44.027891443128084	treatment
39.24041217814876	treatment
66.37117772833557	treatment
58.47275981306377	treatment
47.17535075981781	treatment
38.03174526258982	treatment
20.805995970008148	treatment
43.44582116388848	treatment
32.28500949053616	treatment
41.51123498528212	treatment
49.14074719328841	treatment
29.495551994631676	treatment
51.67783649502637	treatment
36.25897731037211	treatment
33.27731757318621	treatment
51.289992666195026	treatment
31.042769461598436	treatment
33.014244347557515	treatment
38.75677515857625	treatment
31.416813825132834	treatment
46.54490993805943	treatment
31.93341072621443	treatment
35.436453412956396	treatment
49.45782905632249	treatment
24.98906411065132	treatment
31.883410712457007	treatment
43.770987819335055	treatment
47.52427417150293	treatment
45.56170555399862	treatment
36.335726130851015	treatment
52.85140457650357	treatment
52.88800465509443	treatment
40.35339612742417	treatment
39.61647519141033	treatment
58.016586724475914	treatment
43.275822591346525	treatment
27.457974248866577	treatment
44.88264001685047	treatment
40.182719010514134	treatment
26.478555629467053	treatment
42.05312841910073	treatment
38.05982801522037	treatment
42.413172831589264	treatment
50.66395413489549	treatment
40.86838855159486	treatment
19.53638370959353	treatment
34.27800656066391	treatment
36.91025845891401	treatment
50.004208222433704	treatment
32.19071834333094	treatment
53.27914035781253	treatment
52.27222086747594	treatment
48.304647882610126	treatment
44.81516176363937	treatment
51.99689989087687	treatment
56.75546026701633	treatment
64.49769600225193	treatment
52.92112488784076	treatment
47.431190540514145	treatment
39.710032928906436	treatment
55.14396792784167	treatment
35.76687117798516	treatment
37.104514410459416	treatment
48.34885318938172	treatment
38.28453671709604	treatment
41.61166967602916	treatment
30.240740675647583	treatment
48.46585563982606	treatment
43.095643853510126	treatment
54.20525279946417	treatment
41.76852282551252	treatment
35.15869448224354	treatment
26.797701234087825	treatment
42.849475908949856	treatment
39.821090393379194	treatment
46.51665534248859	treatment
40.39730573312605	treatment
34.08018607329641	treatment
48.63883752269562	treatment
56.670190573299095	treatment
48.48669883863567	treatment
46.35940853616555	treatment
30.401860852414927	treatment
28.941195415879537	treatment
16.89043580781055	treatment
38.835127945758636	treatment
33.67310086469024	treatment
45.98864674123414	treatment
40.353132411355524	treatment
41.0575484472116	treatment
41.69636795232848	treatment
26.6154241041959	treatment
49.82418817195161	treatment
44.578590580974364	treatment
47.75524571305836	treatment
34.47581198205838	treatment
34.43528752343349	treatment
24.500618507298544	treatment
33.013809984823524	treatment
41.57704775041659	treatment
24.535584816358593	treatment
48.28739032256052	treatment
44.046206426702696	treatment
43.171665543828475	treatment
49.69476148954742	treatment
37.182931687710045	treatment
50.02305713555919	treatment
47.42742157831614	treatment
42.275042763108694	treatment
46.62999295859388	treatment
41.142061989284485	treatment
33.22111813024776	treatment
38.71566721132358	treatment
57.79033166864565	treatment
31.147989471197782	treatment
58.01874955115204	treatment
45.25795378078671	treatment
33.97191393158756	treatment
34.0255651064327	treatment
50.86793112765928	treatment
30.444077630718432	treatment
49.99348193155453	treatment
47.421093844295285	treatment
14.475553921293752	treatment
32.2199146325228	treatment
23.166340949089523	treatment
51.535744600579406	treatment
47.59369415248835	treatment
58.671641015322706	treatment
36.1728034587968	treatment
35.41430027265872	treatment
43.38690324453947	treatment
25.23713932090676	treatment
29.97630470861198	treatment
42.51590190855789	treatment
55.310651113534625	treatment
41.74891172979352	treatment
40.54661790158616	treatment
60.822625766374586	treatment
46.20789122579576	treatment
37.42082986972555	treatment
45.12034754658115	treatment
48.80294170049818	treatment
51.78497289332796	treatment
44.1973178458047	treatment
42.51433461493737	treatment
38.33570180195715	treatment
45.06051935188888	treatment
43.843778815735696	treatment
51.29768670815525	treatment
32.270886270007274	treatment
43.60922139004378	treatment
46.90920828763647	treatment
52.4375364740954	treatment
41.224551633984454	treatment
39.986228929349856	treatment
36.65168956338554	treatment
59.55865091979345	treatment
51.97843088465311	treatment
25.57579454935479	treatment
39.55044734940607	treatment
17.328615825991037	treatment
37.628813770966275	treatment
57.80108946585889	treatment
13.442145496607722	treatment
46.72776722930476	treatment
41.94610411855166	treatment
33.87392297443468	treatment
50.814375202872455	treatment
37.45507533174585	treatment
43.94190801918854	treatment
21.677078495040508	treatment
39.38896505110417	treatment
43.05232273095493	treatment
35.22316558066409	treatment
31.14122146747637	treatment
34.84472076570968	treatment
31.027043375365892	treatment
29.888716974252677	treatment
24.30310219312444	treatment
24.537272007701066	treatment
31.996555033621316	treatment
47.19726264585064	treatment
41.598711740202624	treatment
32.68709858666427	treatment
32.40790359200949	treatment
42.00128349416653	treatment
36.31043343479736	treatment
30.42554149215475	treatment
46.46678318965932	treatment
48.411676378933706	treatment
61.392407798582504	treatment
39.81299932253928	treatment
41.59066003041136	treatment
49.053394413692786	treatment
42.391879982398464	treatment
34.139020779968	treatment
43.870493343623046	treatment
42.28613238991405	treatment
40.95436574847933	treatment
28.852844491027263	treatment
33.60106568633658	treatment
39.28402518566932	treatment
50.17112929898512	treatment
41.227649307301654	treatment
33.861844166953674	treatment
55.941116318561996	treatment
41.60754041450017	treatment
32.64358128171685	treatment
32.48290731158076	treatment
23.19914715096926	treatment
38.36674979666333	treatment
49.612753455707484	treatment
55.39295217333748	treatment
38.83447197695147	treatment
56.24349693478757	treatment
30.36837888851624	treatment
34.50478323961099	treatment
40.520709940102606	treatment
30.144396672900353	treatment
26.278444216319578	treatment
29.188799572521816	treatment
38.4021768011097	treatment
39.91932108801373	treatment
39.01306591314454	treatment
23.325726057734457	treatment
39.76118625901936	treatment
29.64464865772927	treatment
40.03371995351991	treatment
32.97083057703999	treatment
42.8379141593785	treatment
36.571829488751945	treatment
48.78731936096782	treatment
46.61898149946801	treatment
45.91706856447238	treatment
40.62878889703471	treatment
25.185369269464942	treatment
43.103555961168915	treatment
50.29023546723157	treatment
21.24977737572855	treatment
42.94054569741441	treatment
44.24384218006931	treatment
29.086055988462544	treatment
33.547546697742845	treatment
36.95185880985154	treatment
55.8256187466979	treatment
43.784126343405056	treatment
37.37642673996769	treatment
41.5650596202079	treatment
43.16887215745893	treatment
55.673839019794585	treatment
35.2980251991346	treatment
43.78895982620401	treatment
45.48533606321365	treatment
35.13037486622349	treatment
58.78790237943348	treatment
30.79508866794435	treatment
55.49207529586179	treatment
29.447147233064776	treatment
52.56531119186046	treatment
26.451582274472393	treatment
34.687713706988404	treatment
49.49302818826488	treatment
35.773169162609264	treatment
49.324886848749216	treatment
